subject,id,rt,stimulus,condition,trial_type,trial_index,list,ppt_gender,sentence_type,test_part,verb,responses,left_part,right_part,coding,first_mention_gender,event,event_number,trial_condition,responses_new,score,rt.mean,rt.sd,rt.se
36693,./full_passives_data/36693_W2B.csv,3816.899999999907,Dave is being seduced by Mike,passive,survey-likert-extra-labels,114,2B,woman,M2 is being seduced by M4,rating_causation,seduce2,1,M4 started seducing M2 first,M2 started seducing M4 first,reversed,M,seduce,2,same_gender,1,-2,6403.959999999992,3294.3411930694633,368.31854243905394
36693,./full_passives_data/36693_W2B.csv,4877.299999999814,Beth is being shouted at by Jane,passive,survey-likert-extra-labels,116,2B,woman,W1 is being shouted at by W3,rating_causation,shout1,1,W3 shouted at W1 first,W1 shouted at W3 first,reversed,W,shout,1,same_gender,1,-2,6403.959999999992,3294.3411930694633,368.31854243905394
36693,./full_passives_data/36693_W2B.csv,6448.699999999721,Beth is being shouted at by Jane,passive,survey-likert-extra-labels,117,2B,woman,W1 is being shouted at by W3,rating_volition,shout1,2,W3 wanted to shout at W1,W1 wanted to shout at W3,reversed,W,shout,1,same_gender,2,-1,6403.959999999992,3294.3411930694633,368.31854243905394
36693,./full_passives_data/36693_W2B.csv,3734.600000000093,Luke is being kissed by Fred,passive,survey-likert-extra-labels,122,2B,woman,M3 is being kissed by M1,rating_volition,kiss2,1,M3 wanted to kiss M1,M1 wanted to kiss M3,standard,M,kiss,2,same_gender,5,2,6403.959999999992,3294.3411930694633,368.31854243905394
36693,./full_passives_data/36693_W2B.csv,4957.600000000093,Luke is being kissed by Fred,passive,survey-likert-extra-labels,123,2B,woman,M3 is being kissed by M1,rating_causation,kiss2,1,M3 asked to kiss M1,M1 asked to kiss M3,standard,M,kiss,2,same_gender,5,2,6403.959999999992,3294.3411930694633,368.31854243905394
36693,./full_passives_data/36693_W2B.csv,5977.800000000279,Ruth is being looked at by Dave,passive,survey-likert-extra-labels,125,2B,woman,W4 is being looked at by M2,rating_volition,look4,6,W4 wanted to look at M2,M2 wanted to look at W4,standard,W,look,4,different_gender,-0,-3,6403.959999999992,3294.3411930694633,368.31854243905394
36693,./full_passives_data/36693_W2B.csv,5376.9000000003725,Ruth is being looked at by Dave,passive,survey-likert-extra-labels,126,2B,woman,W4 is being looked at by M2,rating_causation,look4,6,W4 looked at M2 first,M2 looked at W4 first,standard,W,look,4,different_gender,-0,-3,6403.959999999992,3294.3411930694633,368.31854243905394
36693,./full_passives_data/36693_W2B.csv,3974.099999999628,Dave is being touched by Mike,passive,survey-likert-extra-labels,128,2B,woman,M2 is being touched by M4,rating_volition,touch2,4,M4 wanted to touch M2,M2 wanted to touch M4,reversed,M,touch,2,same_gender,4,1,6403.959999999992,3294.3411930694633,368.31854243905394
36693,./full_passives_data/36693_W2B.csv,11248.69999999972,Dave is being touched by Mike,passive,survey-likert-extra-labels,129,2B,woman,M2 is being touched by M4,rating_causation,touch2,1,M4 asked to touch M2,M2 asked to touch M4,reversed,M,touch,2,same_gender,1,-2,6403.959999999992,3294.3411930694633,368.31854243905394
36693,./full_passives_data/36693_W2B.csv,5094.5,Fred is being opposed by Luke,passive,survey-likert-extra-labels,131,2B,woman,M1 is being opposed by M3,rating_causation,oppose2,5,M3 started opposing M1,M1 started opposing M3,reversed,M,oppose,2,same_gender,5,2,6403.959999999992,3294.3411930694633,368.31854243905394
36693,./full_passives_data/36693_W2B.csv,4595.799999999814,Fred is being opposed by Luke,passive,survey-likert-extra-labels,132,2B,woman,M1 is being opposed by M3,rating_volition,oppose2,4,M3 wanted to oppose M1,M1 wanted to oppose M3,reversed,M,oppose,2,same_gender,4,1,6403.959999999992,3294.3411930694633,368.31854243905394
36693,./full_passives_data/36693_W2B.csv,7768,Beth is being copied by Luke,passive,survey-likert-extra-labels,134,2B,woman,W1 is being copied by M3,rating_causation,copy4,1,W1 started copying M3 first,M3 started copying W1 first,standard,W,copy,4,different_gender,5,2,6403.959999999992,3294.3411930694633,368.31854243905394
36693,./full_passives_data/36693_W2B.csv,3812.100000000093,Beth is being copied by Luke,passive,survey-likert-extra-labels,135,2B,woman,W1 is being copied by M3,rating_volition,copy4,2,W1 wanted to copy M3,M3 wanted to copy W1,standard,W,copy,4,different_gender,4,1,6403.959999999992,3294.3411930694633,368.31854243905394
36693,./full_passives_data/36693_W2B.csv,8948,Kate is being touched by Ruth,passive,survey-likert-extra-labels,137,2B,woman,W2 is being touched by W4,rating_causation,touch1,6,W4 asked to touch W2,W2 asked to touch W4,reversed,W,touch,1,same_gender,6,3,6403.959999999992,3294.3411930694633,368.31854243905394
36693,./full_passives_data/36693_W2B.csv,5634.5,Kate is being touched by Ruth,passive,survey-likert-extra-labels,138,2B,woman,W2 is being touched by W4,rating_volition,touch1,5,W4 wanted to touch W2,W2 wanted to touch W4,reversed,W,touch,1,same_gender,5,2,6403.959999999992,3294.3411930694633,368.31854243905394
36693,./full_passives_data/36693_W2B.csv,15647.69999999972,Beth is being hugged by Jane,passive,survey-likert-extra-labels,140,2B,woman,W1 is being hugged by W3,rating_volition,hug1,4,W3 wanted to hug W1,W1 wanted to hug W3,reversed,W,hug,1,same_gender,4,1,6403.959999999992,3294.3411930694633,368.31854243905394
36693,./full_passives_data/36693_W2B.csv,5398.399999999907,Beth is being hugged by Jane,passive,survey-likert-extra-labels,141,2B,woman,W1 is being hugged by W3,rating_causation,hug1,4,W3 asked to hug W1,W1 asked to hug W3,reversed,W,hug,1,same_gender,4,1,6403.959999999992,3294.3411930694633,368.31854243905394
36693,./full_passives_data/36693_W2B.csv,2509.4000000003725,Dave is being shouted at by Ruth,passive,survey-likert-extra-labels,143,2B,woman,M2 is being shouted at by W4,rating_volition,shout3,3,W4 wanted to shout at M2,M2 wanted to shout at W4,reversed,W,shout,3,different_gender,3,0,6403.959999999992,3294.3411930694633,368.31854243905394
36693,./full_passives_data/36693_W2B.csv,6973.599999999628,Dave is being shouted at by Ruth,passive,survey-likert-extra-labels,144,2B,woman,M2 is being shouted at by W4,rating_causation,shout3,6,W4 shouted at M2 first,M2 shouted at W4 first,reversed,W,shout,3,different_gender,6,3,6403.959999999992,3294.3411930694633,368.31854243905394
36693,./full_passives_data/36693_W2B.csv,4851.100000000093,Kate is being opposed by Mike,passive,survey-likert-extra-labels,146,2B,woman,W2 is being opposed by M4,rating_volition,oppose3,0,M4 wanted to oppose W2,W2 wanted to oppose M4,reversed,W,oppose,3,different_gender,0,-3,6403.959999999992,3294.3411930694633,368.31854243905394
36693,./full_passives_data/36693_W2B.csv,4969,Kate is being opposed by Mike,passive,survey-likert-extra-labels,147,2B,woman,W2 is being opposed by M4,rating_causation,oppose3,0,M4 started opposing W2,W2 started opposing M4,reversed,W,oppose,3,different_gender,0,-3,6403.959999999992,3294.3411930694633,368.31854243905394
36693,./full_passives_data/36693_W2B.csv,6597.100000000093,Kate is being seduced by Ruth,passive,survey-likert-extra-labels,149,2B,woman,W2 is being seduced by W4,rating_volition,seduce1,1,W4 wanted to seduce W2,W2 wanted to seduce W4,reversed,W,seduce,1,same_gender,1,-2,6403.959999999992,3294.3411930694633,368.31854243905394
36693,./full_passives_data/36693_W2B.csv,3886,Kate is being seduced by Ruth,passive,survey-likert-extra-labels,150,2B,woman,W2 is being seduced by W4,rating_causation,seduce1,1,W4 started seducing W2 first,W2 started seducing W4 first,reversed,W,seduce,1,same_gender,1,-2,6403.959999999992,3294.3411930694633,368.31854243905394
37213,./full_passives_data/37213_W1D.csv,9688.5,Luke is being seduced by Kate,passive,survey-likert-extra-labels,11,1,woman,M1 is being seduced by W3,rating_causation,seduce3,5,M1 started seducing W3 first,W3 started seducing M1 first,standard,NA,seduce,3,different_gender,1,-2,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,5801.699999988079,Luke is being seduced by Kate,passive,survey-likert-extra-labels,12,1,woman,M1 is being seduced by W3,rating_volition,seduce3,5,M1 wanted to seduce W3,W3 wanted to seduce M1,standard,NA,seduce,3,different_gender,1,-2,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,8010,Beth is being hugged by Mike,passive,survey-likert-extra-labels,14,1,woman,W4 is being hugged by M2,rating_volition,hug4,5,W4 wanted to hug M2,M2 wanted to hug W4,standard,NA,hug,4,different_gender,1,-2,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,6720.800000011921,Beth is being hugged by Mike,passive,survey-likert-extra-labels,15,1,woman,W4 is being hugged by M2,rating_causation,hug4,3,W4 asked to hug M2,M2 asked to hug W4,standard,NA,hug,4,different_gender,3,0,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,10223.700000047684,Dave is being challenged by Mike,passive,survey-likert-extra-labels,17,1,woman,M4 is being challenged by M2,rating_causation,challenge2,4,M4 started challenging M2 first,M2 started challenging M4 first,standard,NA,challenge,2,same_gender,2,-1,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,5444.899999976158,Dave is being challenged by Mike,passive,survey-likert-extra-labels,18,1,woman,M4 is being challenged by M2,rating_volition,challenge2,4,M4 wanted to challenge M2,M2 wanted to challenge M4,standard,NA,challenge,2,same_gender,2,-1,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,6779.399999976158,Beth is being challenged by Jane,passive,survey-likert-extra-labels,20,1,woman,W4 is being challenged by W2,rating_causation,challenge1,4,W4 started challenging W2 first,W2 started challenging W4 first,standard,NA,challenge,1,same_gender,2,-1,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,3377.899999976158,Beth is being challenged by Jane,passive,survey-likert-extra-labels,21,1,woman,W4 is being challenged by W2,rating_volition,challenge1,4,W4 wanted to challenge W2,W2 wanted to challenge W4,standard,NA,challenge,1,same_gender,2,-1,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,7230.600000023842,Jane is being copied by Beth,passive,survey-likert-extra-labels,23,1,woman,W2 is being copied by W4,rating_volition,copy1,4,W4 wanted to copy W2,W2 wanted to copy W4,reversed,NA,copy,1,same_gender,4,1,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,12460.900000035765,Jane is being copied by Beth,passive,survey-likert-extra-labels,24,1,woman,W2 is being copied by W4,rating_causation,copy1,2,W4 started copying W2 first,W2 started copying W4 first,reversed,NA,copy,1,same_gender,2,-1,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,12633.69999998808,Fred is being hugged by Luke,passive,survey-likert-extra-labels,26,1,woman,M3 is being hugged by M1,rating_volition,hug2,4,M3 wanted to hug M1,M1 wanted to hug M3,standard,NA,hug,2,same_gender,2,-1,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,6216.700000047684,Fred is being hugged by Luke,passive,survey-likert-extra-labels,27,1,woman,M3 is being hugged by M1,rating_causation,hug2,3,M3 asked to hug M1,M1 asked to hug M3,standard,NA,hug,2,same_gender,3,0,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,7350.899999976158,Ruth is being challenged by Fred,passive,survey-likert-extra-labels,29,1,woman,W1 is being challenged by M3,rating_volition,challenge3,5,W1 wanted to challenge M3,M3 wanted to challenge W1,standard,NA,challenge,3,different_gender,1,-2,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,5653.199999988079,Ruth is being challenged by Fred,passive,survey-likert-extra-labels,30,1,woman,W1 is being challenged by M3,rating_causation,challenge3,4,W1 started challenging M3 first,M3 started challenging W1 first,standard,NA,challenge,3,different_gender,2,-1,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,5860.100000023842,Beth is being touched by Jane,passive,survey-likert-extra-labels,38,1,woman,W4 is being touched by W2,rating_volition,touch1,4,W4 wanted to touch W2,W2 wanted to touch W4,standard,NA,touch,1,same_gender,2,-1,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,2667.100000023842,Beth is being touched by Jane,passive,survey-likert-extra-labels,39,1,woman,W4 is being touched by W2,rating_causation,touch1,3,W4 asked to touch W2,W2 asked to touch W4,standard,NA,touch,1,same_gender,3,0,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,4776,Kate is being greeted by Luke,passive,survey-likert-extra-labels,44,1,woman,W3 is being greeted by M1,rating_volition,greet4,2,M1 wanted to greet W3,W3 wanted to greet M1,reversed,NA,greet,4,different_gender,2,-1,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,5575.300000011921,Kate is being greeted by Luke,passive,survey-likert-extra-labels,45,1,woman,W3 is being greeted by M1,rating_causation,greet4,3,M1 started greeting W3 first,W3 started greeting M1 first,reversed,NA,greet,4,different_gender,3,0,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,10751.600000023842,Jane is being kissed by Dave,passive,survey-likert-extra-labels,50,1,woman,W2 is being kissed by M4,rating_causation,kiss4,3,M4 asked to kiss W2,W2 asked to kiss M4,reversed,NA,kiss,4,different_gender,3,0,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,3543,Jane is being kissed by Dave,passive,survey-likert-extra-labels,51,1,woman,W2 is being kissed by M4,rating_volition,kiss4,2,M4 wanted to kiss W2,W2 wanted to kiss M4,reversed,NA,kiss,4,different_gender,2,-1,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,5659.099999964237,Mike is being greeted by Dave,passive,survey-likert-extra-labels,56,1,woman,M2 is being greeted by M4,rating_volition,greet2,2,M4 wanted to greet M2,M2 wanted to greet M4,reversed,NA,greet,2,same_gender,2,-1,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,4648.199999988079,Mike is being greeted by Dave,passive,survey-likert-extra-labels,57,1,woman,M2 is being greeted by M4,rating_causation,greet2,3,M4 started greeting M2 first,M2 started greeting M4 first,reversed,NA,greet,2,same_gender,3,0,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,6654.599999964237,Dave is being shouted at by Jane,passive,survey-likert-extra-labels,59,1,woman,M4 is being shouted at by W2,rating_volition,shout4,4,M4 wanted to shout at W2,W2 wanted to shout at M4,standard,NA,shout,4,different_gender,2,-1,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,4207,Dave is being shouted at by Jane,passive,survey-likert-extra-labels,60,1,woman,M4 is being shouted at by W2,rating_causation,shout4,3,M4 shouted at W2 first,W2 shouted at M4 first,standard,NA,shout,4,different_gender,3,0,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,6130.699999988079,Jane is being greeted by Beth,passive,survey-likert-extra-labels,62,1,woman,W2 is being greeted by W4,rating_causation,greet1,3,W4 started greeting W2 first,W2 started greeting W4 first,reversed,NA,greet,1,same_gender,3,0,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,3402.800000011921,Jane is being greeted by Beth,passive,survey-likert-extra-labels,63,1,woman,W2 is being greeted by W4,rating_volition,greet1,2,W4 wanted to greet W2,W2 wanted to greet W4,reversed,NA,greet,1,same_gender,2,-1,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,6162.400000035763,Kate is being hugged by Ruth,passive,survey-likert-extra-labels,65,1,woman,W3 is being hugged by W1,rating_volition,hug1,4,W3 wanted to hug W1,W1 wanted to hug W3,standard,NA,hug,1,same_gender,2,-1,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,4679,Kate is being hugged by Ruth,passive,survey-likert-extra-labels,66,1,woman,W3 is being hugged by W1,rating_causation,hug1,3,W3 asked to hug W1,W1 asked to hug W3,standard,NA,hug,1,same_gender,3,0,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,3894.300000011921,Dave is being hugged by Jane,passive,survey-likert-extra-labels,68,1,woman,M4 is being hugged by W2,rating_volition,hug3,4,M4 wanted to hug W2,W2 wanted to hug M4,standard,NA,hug,3,different_gender,2,-1,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,4848.800000011921,Dave is being hugged by Jane,passive,survey-likert-extra-labels,69,1,woman,M4 is being hugged by W2,rating_causation,hug3,3,M4 asked to hug W2,W2 asked to hug M4,standard,NA,hug,3,different_gender,3,0,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,8715.100000023842,Fred is being opposed by Luke,passive,survey-likert-extra-labels,71,1,woman,M3 is being opposed by M1,rating_causation,oppose2,4,M3 started opposing M1,M1 started opposing M3,standard,NA,oppose,2,same_gender,2,-1,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,4082.800000011921,Fred is being opposed by Luke,passive,survey-likert-extra-labels,72,1,woman,M3 is being opposed by M1,rating_volition,oppose2,3,M3 wanted to oppose M1,M1 wanted to oppose M3,standard,NA,oppose,2,same_gender,3,0,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,6122.899999976158,Ruth is being seduced by Fred,passive,survey-likert-extra-labels,74,1,woman,W1 is being seduced by M3,rating_causation,seduce4,4,W1 started seducing M3 first,M3 started seducing W1 first,standard,NA,seduce,4,different_gender,2,-1,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,3007,Ruth is being seduced by Fred,passive,survey-likert-extra-labels,75,1,woman,W1 is being seduced by M3,rating_volition,seduce4,4,W1 wanted to seducing M3,M3 wanted to seducing W1,standard,NA,seduce,4,different_gender,2,-1,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,4457.300000011921,Ruth is being touched by Fred,passive,survey-likert-extra-labels,77,1,woman,W1 is being touched by M3,rating_volition,touch4,4,W1 wanted to touch M3,M3 wanted to touch W1,standard,NA,touch,4,different_gender,2,-1,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,2003.1000000238416,Ruth is being touched by Fred,passive,survey-likert-extra-labels,78,1,woman,W1 is being touched by M3,rating_causation,touch4,3,W1 asked to touch M3,M3 asked to touch W1,standard,NA,touch,4,different_gender,3,0,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,5539.899999976158,Dave is being opposed by Jane,passive,survey-likert-extra-labels,80,1,woman,M4 is being opposed by W2,rating_causation,oppose3,4,M4 started opposing W2,W2 started opposing M4,standard,NA,oppose,3,different_gender,2,-1,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,2413.100000023842,Dave is being opposed by Jane,passive,survey-likert-extra-labels,81,1,woman,M4 is being opposed by W2,rating_volition,oppose3,4,M4 wanted to oppose W2,W2 wanted to oppose M4,standard,NA,oppose,3,different_gender,2,-1,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,5990,Mike is being kissed by Beth,passive,survey-likert-extra-labels,86,1,woman,M2 is being kissed by W4,rating_volition,kiss3,2,W4 wanted to kiss M2,M2 wanted to kiss W4,reversed,NA,kiss,3,different_gender,2,-1,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,3527.100000023842,Mike is being kissed by Beth,passive,survey-likert-extra-labels,87,1,woman,M2 is being kissed by W4,rating_causation,kiss3,3,W4 asked to kiss M2,M2 asked to kiss W4,reversed,NA,kiss,3,different_gender,3,0,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,4907.899999976158,Fred is being greeted by Ruth,passive,survey-likert-extra-labels,89,1,woman,M3 is being greeted by W1,rating_volition,greet3,2,W1 wanted to greet M3,M3 wanted to greet W1,reversed,NA,greet,3,different_gender,2,-1,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,3015.5,Fred is being greeted by Ruth,passive,survey-likert-extra-labels,90,1,woman,M3 is being greeted by W1,rating_causation,greet3,2,W1 started greeting M3 first,M3 started greeting W1 first,reversed,NA,greet,3,different_gender,2,-1,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,12238.400000035765,Beth is being opposed by Mike,passive,survey-likert-extra-labels,92,1,woman,W4 is being opposed by M2,rating_causation,oppose4,4,W4 started opposing M2,M2 started opposing W4,standard,NA,oppose,4,different_gender,2,-1,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,3030.7999999523163,Beth is being opposed by Mike,passive,survey-likert-extra-labels,93,1,woman,W4 is being opposed by M2,rating_volition,oppose4,4,W4 wanted to oppose M2,M2 wanted to oppose W4,standard,NA,oppose,4,different_gender,2,-1,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,6519.400000035763,Beth is being seduced by Jane,passive,survey-likert-extra-labels,95,1,woman,W4 is being seduced by W2,rating_causation,seduce1,4,W4 started seducing W2 first,W2 started seducing W4 first,standard,NA,seduce,1,same_gender,2,-1,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,2635,Beth is being seduced by Jane,passive,survey-likert-extra-labels,96,1,woman,W4 is being seduced by W2,rating_volition,seduce1,4,W4 wanted to seduce W2,W2 wanted to seduce W4,standard,NA,seduce,1,same_gender,2,-1,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,6863.300000011921,Jane is being looked at by Dave,passive,survey-likert-extra-labels,98,1,woman,W2 is being looked at by M4,rating_causation,look3,2,M4 looked at W2 first,W2 looked at M4 first,reversed,NA,look,3,different_gender,2,-1,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,2636.900000035763,Jane is being looked at by Dave,passive,survey-likert-extra-labels,99,1,woman,W2 is being looked at by M4,rating_volition,look3,2,M4 wanted to look at W2,W2 wanted to look at M4,reversed,NA,look,3,different_gender,2,-1,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,6180.099999964237,Ruth is being kissed by Kate,passive,survey-likert-extra-labels,101,1,woman,W1 is being kissed by W3,rating_causation,kiss1,3,W3 asked to kiss W1,W1 asked to kiss W3,reversed,NA,kiss,1,same_gender,3,0,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,4215.099999964237,Ruth is being kissed by Kate,passive,survey-likert-extra-labels,102,1,woman,W1 is being kissed by W3,rating_volition,kiss1,2,W3 wanted to kiss W1,W1 wanted to kiss W3,reversed,NA,kiss,1,same_gender,2,-1,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,5728.600000023842,Dave is being seduced by Mike,passive,survey-likert-extra-labels,104,1,woman,M4 is being seduced by M2,rating_volition,seduce2,5,M4 wanted to seduce M2,M2 wanted to seduce M4,standard,NA,seduce,2,same_gender,1,-2,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,4228.900000035763,Dave is being seduced by Mike,passive,survey-likert-extra-labels,105,1,woman,M4 is being seduced by M2,rating_causation,seduce2,4,M4 started seducing M2 first,M2 started seducing M4 first,standard,NA,seduce,2,same_gender,2,-1,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,9269.600000023842,Luke is being challenged by Kate,passive,survey-likert-extra-labels,107,1,woman,M1 is being challenged by W3,rating_causation,challenge4,4,M1 started challenging W3 first,W3 started challenging M1 first,standard,NA,challenge,4,different_gender,2,-1,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,2033.0999999642368,Luke is being challenged by Kate,passive,survey-likert-extra-labels,108,1,woman,M1 is being challenged by W3,rating_volition,challenge4,4,M1 wanted to challenge W3,W3 wanted to challenge M1,standard,NA,challenge,4,different_gender,2,-1,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,6241.300000011921,Fred is being copied by Ruth,passive,survey-likert-extra-labels,110,1,woman,M3 is being copied by W1,rating_volition,copy4,2,W1 wanted to copy M3,M3 wanted to copy W1,reversed,NA,copy,4,different_gender,2,-1,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,4560.800000011921,Fred is being copied by Ruth,passive,survey-likert-extra-labels,111,1,woman,M3 is being copied by W1,rating_causation,copy4,2,W1 started copying M3 first,M3 started copying W1 first,reversed,NA,copy,4,different_gender,2,-1,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,6508.199999988079,Kate is being copied by Luke,passive,survey-likert-extra-labels,113,1,woman,W3 is being copied by M1,rating_volition,copy3,2,M1 wanted to copy W3,W3 wanted to copy M1,reversed,NA,copy,3,different_gender,2,-1,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,2272.899999976158,Kate is being copied by Luke,passive,survey-likert-extra-labels,114,1,woman,W3 is being copied by M1,rating_causation,copy3,2,M1 started copying W3 first,W3 started copying M1 first,reversed,NA,copy,3,different_gender,2,-1,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,7018.899999976158,Ruth is being looked at by Kate,passive,survey-likert-extra-labels,116,1,woman,W1 is being looked at by W3,rating_causation,look1,2,W3 looked at W1 first,W1 looked at W3 first,reversed,NA,look,1,same_gender,2,-1,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,4848.599999964237,Ruth is being looked at by Kate,passive,survey-likert-extra-labels,117,1,woman,W1 is being looked at by W3,rating_volition,look1,2,W3 wanted to look at W1,W1 wanted to look at W3,reversed,NA,look,1,same_gender,2,-1,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,3948.600000023842,Luke is being kissed by Fred,passive,survey-likert-extra-labels,119,1,woman,M1 is being kissed by M3,rating_causation,kiss2,3,M3 asked to kiss M1,M1 asked to kiss M3,reversed,NA,kiss,2,same_gender,3,0,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,3610.899999976158,Luke is being kissed by Fred,passive,survey-likert-extra-labels,120,1,woman,M1 is being kissed by M3,rating_volition,kiss2,1,M3 wanted to kiss M1,M1 wanted to kiss M3,reversed,NA,kiss,2,same_gender,1,-2,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,4984.300000011921,Luke is being touched by Kate,passive,survey-likert-extra-labels,122,1,woman,M1 is being touched by W3,rating_causation,touch3,3,M1 asked to touch W3,W3 asked to touch M1,standard,NA,touch,3,different_gender,3,0,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,2712.800000011921,Luke is being touched by Kate,passive,survey-likert-extra-labels,123,1,woman,M1 is being touched by W3,rating_volition,touch3,2,M1 wanted to touch W3,W3 wanted to touch M1,standard,NA,touch,3,different_gender,4,1,5697.697500001639,2486.031666450674,277.9467900200395
37213,./full_passives_data/37213_W1D.csv,8494.700000047684,Mike is being copied by Dave,passive,survey-likert-extra-labels,125,1,woman,M2 is being copied by M4,rating_volition,copy2,1,M4 wanted to copy M2,M2 wanted to copy M4,reversed,NA,copy,2,same_gender,1,-2,5697.697500001639,2486.031666450674,277.9467900200395
